,website,region,Finanacial Status
3369,https://centralelille.fr,Hauts-de-France,public
3370,https://centre-universitaire-agen.fr/le-campus/le-campus-du-pin,Nouvelle-Aquitaine,public
3371,https://cesr.univ-tours.fr/,Centre-Val de Loire,public
3372,https://cfdc.aphp.fr/ifmk/,Ile-de-France,public
3373,https://cfdc.aphp.fr/ifsi-beaujon/,Ile-de-France,public
3374,https://cfdc.aphp.fr/ifsi-charles-foix/,Ile-de-France,public
3375,https://cfdc.aphp.fr/ifsi-ifas-campus-picpus/,Ile-de-France,public
3376,https://cfmi.univ-lille.fr/,Hauts-de-France,public
3377,https://cfmi.univ-tours.fr,Centre-Val de Loire,public
3378,https://cfp-montplaisir.org,Auvergne-Rhône-Alpes,privé sous contrat
3379,https://ch-ardeche-nord.fr/professionnel-etudiant/ifsi-ifas,Auvergne-Rhône-Alpes,public
3380,https://ch-bassindethau.fr/ifsi-ifas/presentation/,Occitanie,public
3381,https://champollion.mon-ent-occitanie.fr,Occitanie,public
3382,https://chaptal.mon-ent-occitanie.fr/,Occitanie,public
3383,https://charles-allies.mon-ent-occitanie.fr/,Occitanie,public
3384,https://charles-baudelaire.ent.auvergnerhonealpes.fr/,Auvergne-Rhône-Alpes,public
3385,https://charles-de-bovelles-noyon.ac-amiens.fr/,Hauts-de-France,public
3386,https://charles-de-gaulle-compiegne.ac-amiens.fr/,Hauts-de-France,public
3387,https://charles-de-gaulle.mon-ent-occitanie.fr,Occitanie,public
3388,https://charles-poncet.ent.auvergnerhonealpes.fr/,Auvergne-Rhône-Alpes,public
3389,https://charles-renouvier.mon-ent-occitanie.fr/,Occitanie,public
3390,https://charlescoeffin.lyc.ac-guadeloupe.fr/,Guadeloupe,public
3391,https://charlespeguymarseille.com/,Provence-Alpes-Côte d'Azur,privé sous contrat
3392,https://charlie-chaplin.ent.auvergnerhonealpes.fr/,Auvergne-Rhône-Alpes,public
3393,https://chimie-biologie.univ-grenoble-alpes.fr,Auvergne-Rhône-Alpes,public
3394,https://christian-bourquin-argeles.mon-ent-occitanie.fr/,Occitanie,public
3395,https://cit-clemenceau-sartene.leia.corsica,Corse,public
3396,https://cite-auguste-behal-lens.62.ac-lille.fr/,Hauts-de-France,public
3397,https://cite-camille-claudel-fourmies.59.ac-lille.fr/,Hauts-de-France,public
3398,https://cite-d-artagnan.mon-ent-occitanie.fr,Occitanie,public
3399,https://cite-dupleix-landrecies.59.ac-lille.fr/,Hauts-de-France,public
3400,https://cite-emile-zola-wattrelos.59.ac-lille.fr/,Hauts-de-France,public
3401,https://cite-francois-mitterrand.mon-ent-occitanie.fr,Occitanie,public
3402,https://cite-kastler.monbureaunumerique.fr,Grand Est,public
3403,https://cite-louis-pasteur-somain.59.ac-lille.fr,Hauts-de-France,public
3404,https://cite-mendes-france.mon-ent-occitanie.fr,Occitanie,public
3405,https://cite-moulin-forbach.monbureaunumerique.fr,Grand Est,public
3406,https://cite-mousseron-jurenil-denain.59.ac-lille.fr/,Hauts-de-France,public
3407,https://cite-pierre-de-coubertin-calais.62.ac-lille.fr,Hauts-de-France,public
3408,https://cite-scolaire-du-diois.web.ac-grenoble.fr,Auvergne-Rhône-Alpes,public
3409,https://cite-scolaire-mazamet.mon-ent-occitanie.fr,Occitanie,public
3410,https://cite-scolaire-mirepoix.mon-ent-occitanie.fr,Occitanie,public
3411,https://cite-val-de-briey.monbureaunumerique.fr/,Grand Est,public
3412,https://citesciencesvertes.educagri.fr,Occitanie,public
3413,https://citescolaire-henrimeck-molsheim.fr/,Grand Est,public
3414,https://clarolineconnect.univ-lyon1.fr/icap_website/1803/34813,Auvergne-Rhône-Alpes,public
3415,https://claude-bernard.ent.auvergnerhonealpes.fr/,Auvergne-Rhône-Alpes,public
3416,https://claude-fauriel.ent.auvergnerhonealpes.fr/,Auvergne-Rhône-Alpes,public
3417,https://claude-lebois.ent.auvergnerhonealpes.fr/,Auvergne-Rhône-Alpes,public
3418,https://claude-lehec.lycee.ac-normandie.fr/,Normandie,public
3419,https://claude-nougaro.mon-ent-occitanie.fr,Occitanie,public
3420,https://clemenceau.paysdelaloire.e-lyco.fr/,Pays de la Loire,public
3421,https://clement-ader.mon-ent-occitanie.fr,Occitanie,public
3422,https://clement-marot.mon-ent-occitanie.fr,Occitanie,public
3423,https://clg-carnot.ac-paris.fr,Ile-de-France,public
3424,https://clg-claude-bernard.ac-paris.fr,Ile-de-France,public
3425,https://clg-claude-monet.ac-paris.fr,Ile-de-France,public
3426,https://cmh-academy.com/nous-contacter/,Ile-de-France,privé hors contrat
3427,https://cmk29.educagri.fr,Bretagne,public
3428,https://codingfactory.fr,Ile-de-France,privé
3429,https://cogefi.com/,Ile-de-France,privé
3430,https://colbert.ent.auvergnerhonealpes.fr/,Auvergne-Rhône-Alpes,public
3431,https://college-2ei.univ-pau.fr/fr/index.html,Nouvelle-Aquitaine,public
3432,https://college-osteopathie.com/,Nouvelle-Aquitaine,privé sous contrat
3433,https://college-stee.univ-pau.fr/fr/index.html,Nouvelle-Aquitaine,public
3434,https://comm.univ-paris13.fr,Ile-de-France,public
3435,https://competence.croix-rouge.fr,Auvergne-Rhône-Alpes,privé sous contrat
3436,https://competence.croix-rouge.fr,Centre-Val de Loire,privé sous contrat
3437,https://competence.croix-rouge.fr/,Centre-Val de Loire,privé reconnu par l'Etat
3438,https://competence.croix-rouge.fr/,Hauts-de-France,privé sous contrat
3439,https://competence.croix-rouge.fr/formation/formation-ergotherapeute-bourges/,Centre-Val de Loire,privé sous contrat
3440,https://competence.croix-rouge.fr/formation/infirmier-chalons-en-champagne/,Grand Est,privé sous contrat
3441,https://competence.croix-rouge.fr/region/auvergne-rhone-alpes,Auvergne-Rhône-Alpes,privé sous contrat
3442,https://competence.croix-rouge.fr/region/auvergne-rhone-alpes/,Auvergne-Rhône-Alpes,privé sous contrat
3443,https://competence.croix-rouge.fr/region/bourgogne-franche-comte/,Bourgogne-Franche-Comté,privé sous contrat
3444,https://competence.croix-rouge.fr/region/bretagne/,Bretagne,privé sous contrat
3445,https://competence.croix-rouge.fr/region/grand-est/,Grand Est,privé sous contrat
3446,https://competence.croix-rouge.fr/region/hauts-de-france/,Hauts-de-France,privé sous contrat
3447,https://competence.croix-rouge.fr/region/ile-de-france/,Ile-de-France,privé sous contrat
3448,https://competence.croix-rouge.fr/region/normandie/,Normandie,privé sous contrat
3449,https://competence.croix-rouge.fr/region/nouvelle-aquitaine,Nouvelle-Aquitaine,privé sous contrat
3450,https://competence.croix-rouge.fr/region/nouvelle-aquitaine/,Nouvelle-Aquitaine,privé sous contrat
3451,https://competence.croix-rouge.fr/region/occitanie,Occitanie,privé sous contrat
3452,https://competence.croix-rouge.fr/region/occitanie/,Occitanie,privé sous contrat
3453,https://competence.croix-rouge.fr/region/pays-de-la-loire/,Pays de la Loire,privé sous contrat
3454,https://competence.croix-rouge.fr/region/provence-alpes-cote-azur-corse/,Provence-Alpes-Côte d'Azur,privé sous contrat
3455,https://competence.croix-rouge.fr/sites-de-formation/,Bretagne,privé sous contrat
3456,https://condorcet-meru.ac-amiens.fr/,Hauts-de-France,public
3457,https://condorcet-saint-quentin.ac-amiens.fr/site/,Hauts-de-France,public
3458,https://condorcet.ent.auvergnerhonealpes.fr/,Auvergne-Rhône-Alpes,public
3459,https://condorcet.enthdf.fr/,Hauts-de-France,public
3460,https://conservatoire-orchestre.caen.fr,Normandie,public
3461,https://conservatoire.brest.fr,Bretagne,public
3462,https://conservatoire.lille.fr/,Hauts-de-France,public
3463,https://conservatoire.montpellier3m.fr,Occitanie,public
3464,https://corneille-rouen.lycee.ac-normandie.fr/,Normandie,public
3465,https://cotiere.ent.auvergnerhonealpes.fr/,Auvergne-Rhône-Alpes,public
3466,https://cours-galien.fr/centre/clermont-ferrand/,Auvergne-Rhône-Alpes,privé
3467,https://couserans.mon-ent-occitanie.fr,Occitanie,public
3468,https://cousteau.etab.ac-lille.fr/,Hauts-de-France,public
3469,https://crd.agglo-laval.fr/,Pays de la Loire,public
3470,https://creates.univ-cotedazur.fr,Provence-Alpes-Côte d'Azur,public
3471,https://cs-hvincenot-louhans.eclat-bfc.fr/,Bourgogne-Franche-Comté,public
3472,https://cs-montchapet-dijon.eclat-bfc.fr/,Bourgogne-Franche-Comté,public
3473,https://cs-prestsauveur-saint-claude.eclat-bfc.fr,Bourgogne-Franche-Comté,public
3474,https://csi-ferneyvoltaire.etab.ac-lyon.fr/spip/,Auvergne-Rhône-Alpes,public
3475,https://curie-corot.lycee.ac-normandie.fr/,Normandie,public
3476,https://cydroit.cyu.fr/,Ile-de-France,public
3477,https://cydroit.cyu.fr/iej/iej-cergy-pontoise,Ile-de-France,public
3478,https://cyiut.cyu.fr/,Ile-de-France,public
3479,https://cytech.cyu.fr,Nouvelle-Aquitaine,public
3480,https://cytech.cyu.fr/,Ile-de-France,public
3481,https://daunot-stleon9.fr/,Grand Est,privé hors contrat
3482,https://dauphine.psl.eu/formations/choisir-sa-formation,Ile-de-France,public
3483,https://dauphine.psl.eu/formations/licences,Ile-de-France,public
3484,https://dauphine.psl.eu/formations/masters,Ile-de-France,public
3485,https://decouverte.mon-ent-occitanie.fr,Occitanie,public
3486,https://delamare.lycee.ac-normandie.fr/,Normandie,public
3487,https://delambre-montaigne.ac-amiens.fr/,Hauts-de-France,public
3488,https://deodat-de-severac-ceret.mon-ent-occitanie.fr/,Occitanie,public
3489,https://deodat.mon-ent-occitanie.fr,Occitanie,public
3490,https://desaix-saint-eloy.ent.auvergnerhonealpes.fr/,Auvergne-Rhône-Alpes,public
3491,https://dhuoda.mon-ent-occitanie.fr/,Occitanie,public
3492,https://dijon.cesi.fr/,Bourgogne-Franche-Comté,privé reconnu par l'Etat
3493,https://dissard-francoise.mon-ent-occitanie.fr,Occitanie,public
3494,https://dlst.univ-grenoble-alpes.fr,Auvergne-Rhône-Alpes,public
3495,https://docifsi.ch-chaumont.fr/index.php,Grand Est,public
3496,https://docteur-lacroix.mon-ent-occitanie.fr/,Occitanie,public
3497,https://dotea.baie-de-somme.educagri.fr/,Hauts-de-France,public
3498,https://droit-ied.pantheonsorbonne.fr,Ile-de-France,public
3499,https://droit-sciencepo.universita.corsica/,Corse,public
3500,https://droit.edu.umontpellier.fr/,Occitanie,public
3501,https://droit.pantheonsorbonne.fr/pole-formations/departement-masters-droit-international-europeen-et-compare,Ile-de-France,public
3502,https://droit.pantheonsorbonne.fr/pole-formations/departement-masters-droit-prive,Ile-de-France,public
3503,https://droit.pantheonsorbonne.fr/pole-formations/departement-masters-droit-public,Ile-de-France,public
3504,https://droit.u-paris.fr/,Ile-de-France,public
3505,https://droit.univ-cotedazur.fr/,Provence-Alpes-Côte d'Azur,public
3506,https://droit.univ-grenoble-alpes.fr,Auvergne-Rhône-Alpes,public
3507,https://droit.univ-grenoble-alpes.fr/,Auvergne-Rhône-Alpes,public
3508,https://droit.univ-nantes.fr/,Pays de la Loire,public
3509,https://droit.univ-rennes.fr/,Bretagne,public
3510,https://droit.univ-rennes.fr/antenne-de-saint-brieuc-0,Bretagne,public
3511,https://droit.univ-rennes1.fr/linstitut-detudes-judiciaires-de-rennes-1-iej,Bretagne,public
3512,https://ds4h.univ-cotedazur.fr,Provence-Alpes-Côte d'Azur,public
3513,https://ds4h.univ-cotedazur.fr/formation-1,Provence-Alpes-Côte d'Azur,public
3514,https://dsda.univ-grenoble-alpes.fr,Auvergne-Rhône-Alpes,public
3515,https://dsps.univ-paris13.fr,Ile-de-France,public
3516,https://dumont-laplace.lycee.ac-normandie.fr/,Normandie,public
3517,https://ead.agrosupdijon.fr/,Auvergne-Rhône-Alpes,public
3518,https://eapseine.fr,Ile-de-France,privé
3519,https://eco.univ-rennes.fr/,Bretagne,public
3520,https://ecogestion-paris13.fr/cgi-bin/index.pl,Ile-de-France,public
3521,https://ecogestion.univ-gustave-eiffel.fr,Ile-de-France,public
3522,https://ecogestion.univ-gustave-eiffel.fr/,Ile-de-France,public
3523,https://ecole-alternance.cesi.fr,Auvergne-Rhône-Alpes,privé reconnu par l'Etat
3524,https://ecole-alternance.cesi.fr/,Grand Est,privé reconnu par l'Etat
3525,https://ecole-alternance.cesi.fr/,Normandie,privé
3526,https://ecole-art-du-beauvaisis.com/,Hauts-de-France,public
3527,https://ecole-commerce-valence.fr,Auvergne-Rhône-Alpes,privé reconnu par l'Etat
3528,https://ecole-du-digital.com/,Ile-de-France,privé
3529,https://ecole-esdac.com,Provence-Alpes-Côte d'Azur,privé
3530,https://ecole-esthetique-11.com,Occitanie,privé hors contrat
3531,https://ecole-francoise-morice.fr,Ile-de-France,privé hors contrat
3532,https://ecole-ibode.chu-rouen.fr/presentation/,Normandie,public
3533,https://ecole-ingenieurs.cesi.fr,Ile-de-France,privé reconnu par l'Etat
3534,https://ecole-it.com/,Hauts-de-France,privé
3535,https://ecole-parfum.com/,Provence-Alpes-Côte d'Azur,privé
3536,https://ecole-puericultrice.chu-rouen.fr/,Normandie,public
3537,https://ecole-rockefeller.fr/,Auvergne-Rhône-Alpes,privé sous contrat
3538,https://ecole-universitaire-paris-saclay.fr/,Ile-de-France,public
3539,https://ecole-webstart.com/webstart-paris,Ile-de-France,privé
3540,https://ecole.ece.fr/,Ile-de-France,privé
3541,https://ecole.opgc.uca.fr/,Auvergne-Rhône-Alpes,public
3542,https://ecolededesign.fr,Grand Est,privé
3543,https://ecoledesponts.fr/,Ile-de-France,public
3544,https://ecolehotelierebiarritz.fr/,Nouvelle-Aquitaine,public
3545,https://ecoleiris.fr,Ile-de-France,privé hors contrat
3546,https://ecoles-conde.com,Occitanie,privé
3547,https://ecoles-conde.com/campus/ecole-de-conde-nancy/,Grand Est,privé
3548,https://ecoles-conde.com/campus/ecole-de-conde-rennes/,Bretagne,privé
3549,https://ecoles-instituts.chu-toulouse.fr,Occitanie,public
3550,https://ecoles-instituts.chu-toulouse.fr/les-ecoles/esf,Occitanie,public
3551,https://ecoles-instituts.chu-toulouse.fr/les-ecoles/ifmem,Occitanie,public
3552,https://ecoles-instituts.chu-toulouse.fr/les-ecoles/ifmk,Occitanie,public
3553,https://ecolesuperieuretourisme.fr,Grand Est,privé reconnu par l'Etat
3554,https://economie.pantheonsorbonne.fr/,Ile-de-France,public
3555,https://economie.univ-grenoble-alpes.fr,Auvergne-Rhône-Alpes,public
3556,https://edgar-quinet.ent.auvergnerhonealpes.fr/,Auvergne-Rhône-Alpes,public
3557,https://edgard-pisani.educagri.fr,Grand Est,public
3558,https://edit.ent.auvergnerhonealpes.fr,Auvergne-Rhône-Alpes,public
3559,https://edouard-branly.ac-amiens.fr/,Hauts-de-France,public
3560,https://edouard-herriot-voiron.ent.auvergnerhonealpes.fr/,Auvergne-Rhône-Alpes,public
3561,https://educagri.fr/etablissements/details-dun-etablissement?tx_nomencea_etablissement%5Baction%5D=details&tx_nomencea_etablissement%5Bcontroller%5D=Etablissement&tx_nomencea_etablissement%5Bid%5D=688&cHash=33b8aa7acb3bf72a2cce106e24e2bf91,Mayotte,public
3562,https://eijv.u-picardie.fr/,Hauts-de-France,public
3563,https://eilco.univ-littoral.fr,Hauts-de-France,public
3564,https://ejt.fr,Occitanie,privé
3565,https://ella-fitzgerald.ent.auvergnerhonealpes.fr,Auvergne-Rhône-Alpes,public
3566,https://elmi.univ-cotedazur.fr/,Provence-Alpes-Côte d'Azur,public
3567,https://elysees-marbeuf.fr/,Ile-de-France,privé
3568,https://em-lyon.com/,Auvergne-Rhône-Alpes,privé reconnu par l'Etat
3569,https://em-lyon.com/,Ile-de-France,privé reconnu par l'Etat
3570,https://emap.re,La Réunion,privé sous contrat
3571,https://eme-iae.universita.corsica/,Corse,public
3572,https://emile-bejuit.ent.auvergnerhonealpes.fr/,Auvergne-Rhône-Alpes,public
3573,https://emile-peytavin-mende.mon-ent-occitanie.fr/,Occitanie,public
3574,https://engees.unistra.fr,Grand Est,public
3575,https://enilia-ensmic.fr,Nouvelle-Aquitaine,public
3576,https://enjmin.cnam.fr,Nouvelle-Aquitaine,public
3577,https://ens-paris-saclay.fr/,Ile-de-France,public
3578,https://ensa.sports.gouv.fr,Auvergne-Rhône-Alpes,public
3579,https://ensad-nancy.eu,Grand Est,public
3580,https://ensc.bordeaux-inp.fr,Nouvelle-Aquitaine,public
3581,https://ense3.grenoble-inp.fr,Auvergne-Rhône-Alpes,public
3582,https://ensegid.bordeaux-inp.fr/fr,Nouvelle-Aquitaine,public
3583,https://ensem.univ-lorraine.fr/,Grand Est,public
3584,https://ensg.univ-lorraine.fr/,Grand Est,public
3585,https://ensgti.univ-pau.fr,Nouvelle-Aquitaine,public
3586,https://ensic.univ-lorraine.fr//,Grand Est,public
3587,https://ensip.univ-poitiers.fr,Nouvelle-Aquitaine,public
3588,https://ensmac.bordeaux-inp.fr,Nouvelle-Aquitaine,public
3589,https://enspima.bordeaux-inp.fr/fr,Nouvelle-Aquitaine,public
3590,https://enstbb.bordeaux-inp.fr,Nouvelle-Aquitaine,public
3591,https://eost.unistra.fr/,Grand Est,public
3592,https://episen.u-pec.fr/,Ile-de-France,public
3593,https://epl-tarn.mon-ent-occitanie.fr,Occitanie,public
3594,https://epl.aubenas.educagri.fr/,Auvergne-Rhône-Alpes,public
3595,https://epl.auch.educagri.fr,Occitanie,public
3596,https://epl.contamine.educagri.fr/,Auvergne-Rhône-Alpes,public
3597,https://eplagro55.fr,Grand Est,public
3598,https://eplea-roanne-noiretable.fr/lycee-de-cherve/,Auvergne-Rhône-Alpes,public
3599,https://eplea.chateau-salins.educagri.fr,Grand Est,public
3600,https://eplea.metz.educagri.fr,Grand Est,public
3601,https://eplefpa-guyane.fr/,Guyane,public
3602,https://eplefpachalonsenchampagne.fr/le-lycee,Grand Est,public
3603,https://erea-antoine-de-saint-exupery-berck.62.ac-lille.fr,Hauts-de-France,public
3604,https://erea-monnet-garches.ac-versailles.fr/,Ile-de-France,public
3605,https://ernest-hemingway.mon-ent-occitanie.fr/,Occitanie,public
3606,https://esad-reims.fr,Grand Est,public
3607,https://esad-talm.fr/fr,Pays de la Loire,public
3608,https://esadd.fr/,Bourgogne-Franche-Comté,privé
3609,https://esadhar.fr/fr,Normandie,public
3610,https://esbs.unistra.fr/,Grand Est,public
3611,https://esc-3frontieres.fr/,Grand Est,privé
3612,https://escam.bzh,Bretagne,privé
3613,https://escannecy.com/,Auvergne-Rhône-Alpes,privé
3614,https://escaut.etab.ac-lille.fr/,Hauts-de-France,public
3615,https://escc-bs.fr/,Ile-de-France,privé sous contrat
3616,https://escp.eu/paris,Ile-de-France,privé reconnu par l'Etat
3617,https://esid.education,Provence-Alpes-Côte d'Azur,privé
3618,https://esir.univ-rennes.fr/,Bretagne,public
3619,https://esj-lille.fr/,Hauts-de-France,privé reconnu par l'Etat
3620,https://esoop.fr/,Auvergne-Rhône-Alpes,privé sous contrat
3621,https://espol-lille.eu/,Hauts-de-France,privé reconnu par l'Etat
3622,https://estm.eu,Bourgogne-Franche-Comté,privé hors contrat
3623,https://etab.ac-poitiers.fr/lpo-nmandela-poitiers,Nouvelle-Aquitaine,public
3624,https://etab.ac-poitiers.fr/lyc-soyaux,Nouvelle-Aquitaine,public
3625,https://etab.ac-poitiers.fr/lycee-guez-de-balzac,Nouvelle-Aquitaine,public
3626,https://etab.ac-poitiers.fr/lycee-le-verger,Nouvelle-Aquitaine,public
3627,https://etab.ac-reunion.fr/lyc-paul-langevin,La Réunion,public
3628,https://etablissementbertrandeborn.net,Nouvelle-Aquitaine,public
3629,https://etcharry-formation-developpement.fr,Nouvelle-Aquitaine,privé sous contrat
3630,https://etic-blois.com/,Centre-Val de Loire,public
3631,https://etienne-mimard.ent.auvergnerhonealpes.fr/,Auvergne-Rhône-Alpes,public
3632,https://etsco.fr,Pays de la Loire,privé sous contrat
3633,https://eu.athuman.com,Nouvelle-Aquitaine,privé
3634,https://eugene-montel.mon-ent-occitanie.fr,Occitanie,public
3635,https://euralille.eductive.fr/,Hauts-de-France,privé
3636,https://excelma.eu,Grand Est,privé
3637,https://fac-droit.univ-st-etienne.fr/fr/index.html,Auvergne-Rhône-Alpes,public
3638,https://facmedecine.umontpellier.fr/,Occitanie,public
3639,https://fasest.univ-lille.fr/les-departements/linstitut-de-geographie-durbanisme-et-damenagement,Hauts-de-France,public
3640,https://fasest.univ-lille.fr/les-departements/linstitut-des-sciences-economiques-et-du-management,Hauts-de-France,public
3641,https://fasest.univ-lille.fr/les-departements/linstitut-des-sciences-sociales,Hauts-de-France,public
3642,https://fcu.univ-littoral.fr/,Hauts-de-France,public
3643,https://fde.umontpellier.fr/,Occitanie,public
3644,https://feg.univ-amu.fr,Provence-Alpes-Côte d'Azur,public
3645,https://feg.univ-amu.fr/fr/acces-campus#section-3725,Provence-Alpes-Côte d'Azur,public
3646,https://feg.univ-amu.fr/fr/acces-campus#tab-3687,Provence-Alpes-Côte d'Azur,public
3647,https://felix-faure-beauvais.ac-amiens.fr/,Hauts-de-France,public
3648,https://fenelon-notredame.com,Nouvelle-Aquitaine,privé sous contrat
3649,https://ferdinand-foch.mon-ent-occitanie.fr,Occitanie,public
3650,https://fermat.mon-ent-occitanie.fr,Occitanie,public
3651,https://flce.univ-nantes.fr/,Pays de la Loire,public
3652,https://fllashs.universita.corsica/,Corse,public
3653,https://fmms.fr/,Hauts-de-France,privé reconnu par l'Etat
3654,https://fondation-itsrs.org/,Ile-de-France,public
3655,https://forez.ent.auvergnerhonealpes.fr/,Auvergne-Rhône-Alpes,public
3656,https://formagri38.fr/,Auvergne-Rhône-Alpes,public
3657,https://formapi.fr/,Bourgogne-Franche-Comté,privé
3658,https://formaterra.re/,La Réunion,public
3659,https://formation-assurances.esaassurance.com/,Ile-de-France,privé
3660,https://formation-continue.pantheonsorbonne.fr,Ile-de-France,public
3661,https://formation-professionnelle.ufcv.fr,Provence-Alpes-Côte d'Azur,privé sous contrat
3662,https://formation-velo.com,Auvergne-Rhône-Alpes,privé sous contrat
3663,https://formation.univ-pau.fr/fr/catalogue/droit-economie-gestion-DEG/preparation-aux-concours-administratifs-15.html,Nouvelle-Aquitaine,public
3664,https://formation.univ-pau.fr/fr/colleges/college-ssh.html,Nouvelle-Aquitaine,public
3665,https://formation.univ-pau.fr/fr/colleges/college-ssh.html,Occitanie,public
3666,https://formationoptic.fr/le-centre/,Ile-de-France,privé
3667,https://formations.parisnanterre.fr/fr/formations-2023-2024/les-formations/licence-lmd-03/etudes-politiques-licence-KBW4N3HC.html,Ile-de-France,public
3668,https://formations.univ-poitiers.fr,Nouvelle-Aquitaine,public
3669,https://formations.univ-rennes2.fr/fr/index.html,Bretagne,public
3670,https://francas-aura.fr/,Auvergne-Rhône-Alpes,privé sous contrat
3671,https://francois-jean-armorin.ent.auvergnerhonealpes.fr,Auvergne-Rhône-Alpes,public
3672,https://francoise-de-grace.lycee.ac-normandie.fr/,Normandie,public
3673,https://fss.univ-amu.fr/fr/sites-geographiques/fss-aubagne,Provence-Alpes-Côte d'Azur,public
3674,https://fss.univ-amu.fr/fr/sites-geographiques/fss-gap,Provence-Alpes-Côte d'Azur,public
3675,https://fss.univ-poitiers.fr/campus-dangouleme-2/,Nouvelle-Aquitaine,public
3676,https://fst.universita.corsica/,Corse,public
3677,https://gabriel-faure-tournon.ent.auvergnerhonealpes.fr/,Auvergne-Rhône-Alpes,public
3678,https://gabriel-faure.mon-ent-occitanie.fr,Occitanie,public
3679,https://gabriel-peri.mon-ent-occitanie.fr,Occitanie,public
3680,https://gabriel-voisin.ent.auvergnerhonealpes.fr/,Auvergne-Rhône-Alpes,public
3681,https://gaming.bs,Auvergne-Rhône-Alpes,privé hors contrat
3682,https://gaming.bs,Ile-de-France,privé hors contrat
3683,https://gaston-monnerville.mon-ent-occitanie.fr,Occitanie,public
3684,https://genevieve-de-gaulle-anthonioz.mon-ent-occitanie.fr/,Occitanie,public
3685,https://geographie.pantheonsorbonne.fr,Ile-de-France,public
3686,https://geographie.unistra.fr/,Grand Est,public
3687,https://georges-brassens.ent.auvergnerhonealpes.fr/,Auvergne-Rhône-Alpes,public
3688,https://georges-clemenceau.mon-ent-occitanie.fr/,Occitanie,public
3689,https://georges-freche.mon-ent-occitanie.fr/,Occitanie,public
3690,https://georges-pompidou-castelnau-le-lez.mon-ent-occitanie.fr/,Occitanie,public
3691,https://georgesbaptiste.fr/,Normandie,public
3692,https://georgesdelatour57.fr,Grand Est,public
3693,https://gergovie-clermont.ent.auvergnerhonealpes.fr/,Auvergne-Rhône-Alpes,public
3694,https://germain-sommeiller.ent.auvergnerhonealpes.fr/,Auvergne-Rhône-Alpes,public
3695,https://germaine-tillion.mon-ent-occitanie.fr/,Occitanie,public
3696,https://gertyarchimede.lyc.ac-guadeloupe.fr/,Guadeloupe,public
3697,https://gervillereache.lyc.ac-guadeloupe.fr/,Guadeloupe,public
3698,https://ght-collinesdenormandie.fr/,Normandie,public
3699,https://ght-collinesdenormandie.fr/ifsi-ifas/,Normandie,public
3700,https://glieres.ent.auvergnerhonealpes.fr/,Auvergne-Rhône-Alpes,public
3701,https://globalopencampus.com/,Bretagne,privé
3702,https://globalopencampus.com/open-campus-brest/,Bretagne,privé
3703,https://grandlebrun.com,Nouvelle-Aquitaine,privé sous contrat
3704,https://granier.ent.auvergnerhonealpes.fr,Auvergne-Rhône-Alpes,public
3705,https://grenoble.eductive.fr,Auvergne-Rhône-Alpes,privé hors contrat
3706,https://groupe-espi.fr,Auvergne-Rhône-Alpes,privé
3707,https://groupe-espi.fr,Nouvelle-Aquitaine,privé
3708,https://groupe-espi.fr,Occitanie,privé
3709,https://groupe-espi.fr/,Hauts-de-France,privé
3710,https://guadeloupe.educagri.fr/legta,Guadeloupe,public
3711,https://guillaume-fichet.ent.auvergnerhonealpes.fr/,Auvergne-Rhône-Alpes,public
3712,https://guillaume-le-conquerant-falaise.lycee.ac-normandie.fr/,Normandie,public
3713,https://guisthau.paysdelaloire.e-lyco.fr/,Pays de la Loire,public
3714,https://gustave-jaume.ent.auvergnerhonealpes.fr/,Auvergne-Rhône-Alpes,public
3715,https://hainaut.enthdf.fr/,Hauts-de-France,public
3716,https://healthy.univ-cotedazur.fr,Provence-Alpes-Côte d'Azur,public
3717,https://hector-guimard.ent.auvergnerhonealpes.fr/,Auvergne-Rhône-Alpes,public
3718,https://helene-boucher.ent.auvergnerhonealpes.fr/,Auvergne-Rhône-Alpes,public
3719,https://helene-boucher.mon-ent-occitanie.fr,Occitanie,public
3720,https://henri-iv-beziers.mon-ent-occitanie.fr/,Occitanie,public
3721,https://henri-matisse.mon-ent-occitanie.fr,Occitanie,public
3722,https://hetis.fr/,Provence-Alpes-Côte d'Azur,privé sous contrat
3723,https://hetis.fr/hetis-campus-var-ouvre-ses-portes/,Provence-Alpes-Côte d'Azur,privé sous contrat
3724,https://histoire-de-l-art-archeologie.pantheonsorbonne.fr,Ile-de-France,public
3725,https://histoire.pantheonsorbonne.fr,Ile-de-France,public
3726,https://hotelier-hermitage.ent.auvergnerhonealpes.fr/,Auvergne-Rhône-Alpes,public
3727,https://hotelier-largentiere.ent.auvergnerhonealpes.fr/le-lycee-des-metiers-de-l-hotellerie-et-de-la-restauration-innovantes/,Auvergne-Rhône-Alpes,public
3728,https://hotellerie-tourisme.mon-ent-occitanie.fr,Occitanie,public
3729,https://hugues-capet-senlis.ac-amiens.fr/,Hauts-de-France,public
3730,https://iae.unc.nc,Collectivités d'outre-mer,public
3731,https://iae.univ-nantes.fr/,Pays de la Loire,public
3732,https://iae.univ-poitiers.fr/,Nouvelle-Aquitaine,public
3733,https://iae.univ-poitiers.fr/cepe,Nouvelle-Aquitaine,public
3734,https://icam-strasbourg.eu/,Grand Est,privé reconnu par l'Etat
3735,https://icare-edu.fr,Provence-Alpes-Côte d'Azur,privé hors contrat
